"FT0004"	"FT0008"	"FT0009"	"FT0010"	"FT0011"	"FT0012"	"FT0015"	"FT0016"	"FT0017"	"FT0019"	"FT0021"	"FT0022"	"FT0025"	"FT0026"	"FT0029"	"FT0032"	"FT0033"	"FT0034"	"FT0035"	"FT0040"	"FT0042"	"FT0047"	"FT0048"	"FT0050"	"FT0051"	"FT0052"	"FT0054"	"FT0055"	"FT0057"	"FT0058"	"FT0059"	"FT0060"	"FT0064"	"FT0066"	"FT0068"	"FT0069"	"FT0070"	"FT0071"	"FT0073"	"FT0074"	"FT0075"	"FT0076"	"FT0077"	"FT0079"	"FT0080"	"FT0081"	"FT0083"	"FT0084"	"FT0085"	"FT0087"	"FT0089"	"FT0093"	"FT0096"	"FT0099"	"FT0100"	"FT0101"	"FT0102"	"FT0104"	"FT0106"	"FT0109"	"FT0110"	"FT0112"	"FT0113"	"FT0114"	"FT0116"	"FT0117"	"FT0119"	"FT0120"	"FT0121"	"FT0123"	"FT0124"	"FT0125"	"FT0126"	"FT0127"	"FT0128"	"FT0129"	"FT0130"	"FT0131"	"FT0133"	"FT0134"	"FT0135"	"FT0137"	"FT0140"	"FT0141"	"FT0142"	"FT0143"	"FT0144"	"FT0146"	"FT0147"	"FT0150"	"FT0154"	"FT0160"	"FT0161"	"FT0162"	"FT0163"	"FT0164"	"FT0165"	"FT0166"	"FT0167"	"FT0168"	"FT0169"	"FT0170"	"FT0171"	"FT0172"	"FT0173"	"FT0174"	"FT0175"	"FT0177"	"FT0178"	"FT0179"	"FT0180"	"FT0182"	"FT0183"	"FT0185"	"FT0186"	"FT0194"	"FT0195"	"FT0196"	"FT0197"	"FT0198"	"FT0199"	"FT0200"	"FT0201"	"FT0202"	"FT0203"	"FT0204"	"FT0205"	"FT0207"	"FT0209"	"FT0210"	"FT0211"	"FT0212"	"FT0213"	"FT0214"	"FT0215"	"FT0216"	"FT0217"	"FT0218"	"FT0219"	"FT0221"	"FT0222"	"FT0223"	"FT0224"	"FT0225"	"FT0226"	"FT0227"	"FT0228"	"FT0229"	"FT0230"	"FT0231"	"FT0232"	"FT0233"	"FT0234"	"FT0235"	"FT0236"	"FT0237"	"FT0238"	"FT0239"	"FT0240"	"FT0241"	"FT0242"	"FT0243"	"FT0244"	"FT0245"	"FT0246"	"FT0248"	"FT0249"	"FT0257"	"FT0260"	"FT0261"	"FT0265"	"FT0266"	"FT0267"	"FT0268"	"FT0269"	"FT0270"	"FT0271"	"FT0272"	"FT0273"	"FT0274"	"FT0275"	"FT0276"	"FT0277"	"FT0278"	"FT0279"	"FT0280"	"FT0281"	"FT0282"	"FT0283"	"FT0284"	"FT0285"	"FT0286"	"FT0287"	"FT0288"	"FT0289"	"FT0290"	"FT0291"	"FT0292"	"FT0293"	"FT0294"	"FT0295"	"FT0296"	"FT0298"	"FT0299"	"FT0303"	"FT0304"	"FT0307"	"FT0309"	"FT0313"	"FT0314"	"FT0316"	"FT0319"	"FT0322"	"FT0323"	"FT0326"	"FT0327"	"FT0329"	"FT0331"	"FT0332"	"FT0333"	"FT0334"	"FT0335"	"FT0336"	"FT0337"	"FT0338"	"FT0342"	"FT0344"	"FT0347"	"FT0349"	"FT0350"	"FT0352"	"FT0353"	"FT0354"	"FT0355"	"FT0356"	"FT0359"	"FT0360"	"FT0361"	"FT0362"	"FT0363"	"FT0365"	"FT0370"	"FT0371"	"FT0374"	"FT0375"	"FT0377"	"FT0378"	"FT0379"	"FT0380"	"FT0386"	"FT0387"	"FT0389"	"FT0396"	"FT0397"	"FT0400"	"FT0403"	"FT0404"	"FT0406"	"FT0407"	"FT0408"	"FT0409"	"FT0410"	"FT0411"	"FT0412"	"FT0413"	"FT0414"	"FT0416"	"FT0417"	"FT0418"	"FT0419"	"FT0420"	"FT0421"	"FT0422"	"FT0423"	"FT0424"	"FT0425"	"FT0426"	"FT0427"	"FT0428"	"FT0430"	"FT0431"	"FT0432"	"FT0433"	"FT0435"	"FT0436"	"FT0437"	"FT0438"	"FT0440"	"FT0441"	"FT0442"	"FT0443"	"FT0444"	"FT0445"	"FT0447"	"FT0448"	"FT0449"	"FT0450"	"FT0452"	"FT0454"	"FT0455"	"FT0456"	"FT0457"	"FT0458"	"FT0473"	"FT0474"	"FT0477"	"FT0487"	"FT0488"	"FT0492"	"FT0496"	"FT0500"	"FT0502"	"FT0503"	"FT0505"	"FT0506"	"FT0513"	"FT0515"	"FT0516"	"FT0517"	"FT0519"	"FT0521"	"FT0522"	"FT0525"	"FT0529"	"FT0542"	"FT0543"	"FT0544"	"FT0545"	"FT0547"	"FT0549"	"FT0553"	"FT0554"	"FT0555"	"FT0557"	"FT0560"	"FT0562"	"FT0564"	"FT0565"	"FT0566"	"FT0570"	"FT0571"	"FT0572"	"FT0573"	"FT0574"	"FT0586"	"FT0587"	"FT0588"	"FT0591"	"FT0592"	"FT0595"	"FT0596"	"FT0597"	"FT0599"	"FT0600"	"FT0601"	"FT0602"	"FT0603"	"FT0604"	"FT0605"	"FT0606"	"FT0609"	"FT0610"	"FT0611"	"FT0612"	"FT0615"	"FT0619"	"FT0620"	"FT0621"	"FT0623"	"FT0625"	"FT0626"	"FT0627"	"FT0628"	"FT0629"	"FT0630"	"FT0631"	"FT0632"	"FT0633"	"FT0634"	"FT0635"	"FT0637"	"FT0638"	"FT0639"	"FT0641"	"FT0642"	"FT0643"	"FT0645"	"FT0647"	"FT0649"	"FT0653"	"FT0654"	"FT0655"	"FT0656"	"FT0657"	"FT0658"	"FT0659"	"FT0660"	"FT0661"	"FT0662"	"FT0663"	"FT0664"	"FT0665"	"FT0666"	"FT0667"	"FT0668"	"FT0669"	"FT0670"	"FT0671"	"FT0672"	"FT0673"	"FT0674"	"FT0675"	"FT0676"	"FT0678"	"FT0679"	"FT0680"	"FT0681"	"FT0682"	"FT0683"	"FT0684"	"FT0685"	"FT0686"	"FT0687"	"FT0688"	"FT0689"	"FT0690"	"FT0692"	"FT0695"	"FT0703"	"FT0704"	"FT0705"	"FT0707"	"FT0708"	"FT0709"	"FT0710"	"FT0711"	"FT0712"	"FT0713"	"FT0714"	"FT0715"	"FT0716"	"FT0717"	"FT0718"	"FT0720"	"FT0722"	"FT0723"	"FT0725"	"FT0726"	"FT0728"	"FT0732"	"FT0735"	"FT0736"	"FT0741"	"FT0742"	"FT0743"	"FT0744"	"FT0745"	"FT0746"	"FT0747"	"FT0748"	"FT0749"	"FT0750"	"FT0751"	"FT0752"	"FT0753"	"FT0754"	"FT0755"	"FT0756"	"FT0757"	"FT0758"	"FT0759"	"FT0760"	"FT0761"	"FT0764"	"FT0771"	"FT0772"	"FT0774"	"FT0775"	"FT0778"	"FT0779"	"FT0782"	"FT0783"	"FT0784"	"FT0785"	"FT0786"	"FT0787"	"FT0788"	"FT0789"	"FT0791"	"FT0793"	"FT0794"	"FT0795"	"FT0801"	"FT0802"	"FT0803"	"FT0804"	"FT0805"	"FT0806"	"FT0807"	"FT0808"	"FT0810"	"FT0812"	"FT0813"	"FT0815"	"FT0817"	"FT0818"	"FT0819"	"FT0820"	"FT0821"	"FT0822"	"FT0823"	"FT0824"	"FT0825"	"FT0829"	"FT0831"	"FT0832"	"FT0833"	"FT0834"	"FT0835"	"FT0836"	"FT0837"	"FT0838"	"FT0839"	"FT0840"	"FT0841"	"FT0842"	"FT0843"	"FT0845"	"FT0847"	"FT0848"	"FT0850"	"FT0852"	"FT0853"	"FT0854"	"FT0856"	"FT0857"	"FT0858"	"FT0859"	"FT0860"	"FT0861"	"FT0862"	"FT0863"	"FT0864"	"FT0865"	"FT0867"	"FT0868"	"FT0869"	"FT0870"	"FT0871"	"FT0872"	"FT0873"	"FT0874"	"FT0875"	"FT0876"	"FT0877"	"FT0879"	"FT0880"	"FT0881"	"FT0882"	"FT0883"	"FT0884"	"FT0885"	"FT0886"	"FT0887"	"FT0888"	"FT0889"	"FT0890"	"FT0891"	"FT0892"	"FT0893"	"FT0896"	"FT0897"	"FT0898"	"FT0899"	"FT0900"	"FT0901"	"FT0902"	"FT0903"	"FT0904"	"FT0905"	"FT0906"	"FT0907"	"FT0908"	"FT0909"	"FT0910"	"FT0911"	"FT0912"	"FT0913"	"FT0914"	"FT0915"	"FT0916"	"FT0917"	"FT0918"	"FT0919"	"FT0920"	"FT0922"	"FT0923"	"FT0924"	"FT0925"	"FT0927"	"FT0928"	"FT0929"	"FT0930"	"FT0931"	"FT0932"	"FT0933"	"FT0934"	"FT0935"	"FT0936"	"FT0937"	"FT0939"	"FT0940"	"FT0943"	"FT0944"	"FT0945"	"FT0946"	"FT0947"	"FT0948"	"FT0949"	"FT0950"	"FT0951"	"FT0952"	"FT0953"	"FT0954"	"FT0955"	"FT0956"	"FT0957"	"FT0958"	"FT0959"	"FT0960"	"FT0961"	"FT0962"	"FT0964"	"FT0965"	"FT0966"	"FT0967"	"FT0968"	"FT0969"	"FT0970"	"FT0971"	"FT0972"	"FT0973"	"FT0974"	"FT0975"	"FT0976"	"FT0977"	"FT0979"	"FT0980"	"FT0981"	"FT0982"	"FT0983"	"FT0985"	"FT0986"	"FT0987"	"FT0988"	"FT0989"	"FT0990"	"FT0999"	"FT1000"	"FT1001"	"FT1003"	"FT1004"	"FT1005"	"FT1006"	"FT1008"	"FT1010"	"FT1011"	"FT1013"	"FT1014"	"FT1015"	"FT1016"	"FT1017"	"FT1018"	"FT1019"	"FT1020"	"FT1021"	"FT1022"	"FT1023"	"FT1024"	"FT1026"	"FT1027"	"FT1028"	"FT1029"	"FT1030"	"FT1031"	"FT1032"	"FT1033"	"FT1034"	"FT1035"	"FT1036"	"FT1037"	"FT1038"	"FT1039"	"FT1040"	"FT1041"	"FT1042"	"FT1043"	"FT1044"	"FT1045"	"FT1046"	"FT1047"	"FT1048"	"FT1049"	"FT1052"	"FT1053"	"FT1054"	"FT1055"	"FT1056"	"FT1057"	"FT1060"	"FT1062"	"FT1064"	"FT1066"	"FT1067"	"FT1071"	"FT1073"	"FT1074"	"FT1075"	"FT1076"	"FT1077"	"FT1078"	"FT1079"	"FT1081"	"FT1082"	"FT1083"	"FT1084"	"FT1085"	"FT1086"	"FT1087"	"FT1088"	"FT1089"	"FT1090"	"FT1091"	"FT1092"	"FT1093"	"FT1094"	"FT1095"	"FT1096"	"FT1097"	"FT1098"	"FT1099"	"FT1100"	"FT1101"	"FT1102"	"FT1103"	"FT1104"	"FT1105"	"FT1106"	"FT1107"	"FT1108"	"FT1109"	"FT1110"	"FT1111"	"FT1113"	"FT1115"	"FT1116"	"FT1117"	"FT1118"	"FT1119"	"FT1120"	"FT1121"	"FT1122"	"FT1123"	"FT1125"	"FT1126"	"FT1127"	"FT1128"	"FT1129"	"FT1130"	"FT1131"	"FT1132"	"FT1133"	"FT1134"	"FT1136"	"FT1137"	"FT1138"	"FT1139"	"FT1140"	"FT1141"	"FT1142"	"FT1143"	"FT1144"	"FT1145"	"FT1146"	"FT1147"	"FT1148"	"FT1149"	"FT1150"	"FT1152"	"FT1154"	"FT1155"	"FT1156"	"FT1157"	"FT1158"	"FT1159"	"FT1160"	"FT1161"	"FT1162"	"FT1163"	"FT1164"	"FT1165"	"FT1166"	"FT1167"	"FT1168"	"FT1169"	"FT1170"	"FT1171"	"FT1172"	"FT1173"	"FT1174"	"FT1175"	"FT1176"	"FT1177"	"FT1178"	"FT1179"	"FT1185"	"FT1186"	"FT1187"	"FT1188"	"FT1189"
"FT0004"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FT0008"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FT0009"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
