rowID	RN18_50_587_cent	RN18_50_588_cent	EN_ERS_1_cent	EN_ERS_2_cent	EN_ERS_3_cent	EN_ERS_4_cent	EN_ERS_6_cent	EN_ERS_7_cent	EN_ERS_8_cent	EN_ERS_11_cent	EN_ERS_18_cent	EN_ERS_24_cent	EN_ERS_28_cent	EN_ERS_29_cent	RN18_50_589_cent	EN_ERS_30_cent	EN_ERS_31_cent	EN_ERS_39_cent	EN_ERS_42_cent	EN_ERS_43_cent	EN_ERS_55_cent	EN_ERS_71_cent	EN_ERS_77_cent	EN_ERS_78_cent	EN_ERS_82_cent	EN_ERS_86_cent	EN_ERS_87_cent	RN18_50_590_cent	EN_ERS_89_cent	EN_ERS_92_cent	EN_ERS_96_cent	EN_ERS_98_cent	EN_ERS_99_cent	EN_ERS_103_cent	EN_ERS_105_cent	EN_ERS_106_cent	EN_ERS_112_cent	EN_ERS_121_cent	EN_ERS_149_cent	EN_ERS_163_cent	RN18_50_591_cent	EN_ERS_187_cent	EN_ERS_189_cent	EN_ERS_190_cent	EN_ERS_200_cent	EN_ERS_228_cent	EN_ERS_229_cent	EN_ERS_230_cent	EN_ERS_250_cent	EN_ERS_251_cent	EN_ERS_258_cent	EN_ERS_272_cent	EN_ERS_274_cent	RN18_50_592_cent	EN_ERS_5_cent	EN_ERS_9_cent	EN_ERS_10_cent	EN_ERS_12_cent	EN_ERS_13_cent	EN_ERS_16_cent	EN_ERS_17_cent	EN_ERS_19_cent	EN_ERS_25_cent	EN_ERS_41_cent	EN_ERS_57_cent	EN_ERS_62_cent	RN18_50_593_cent	EN_ERS_72_cent	EN_ERS_73_cent	EN_ERS_75_cent	EN_ERS_81_cent	EN_ERS_84_cent	EN_ERS_91_cent	EN_ERS_94_cent	EN_ERS_102_cent	EN_ERS_104_cent	EN_ERS_107_cent	EN_ERS_109_cent	EN_ERS_115_cent	RN18_50_594_cent	EN_ERS_116_cent	EN_ERS_118_cent	EN_ERS_122_cent	EN_ERS_150_cent	EN_ERS_153_cent	EN_ERS_156_cent	EN_ERS_164_cent	RN18_50_595_cent	RN18_50_596_cent	EN_ERS_171_cent	EN_ERS_188_cent	EN_ERS_198_cent	EN_ERS_201_cent	EN_ERS_207_cent	EN_ERS_209_cent	EN_ERS_217_cent	EN_ERS_225_cent	EN_ERS_245_cent	EN_ERS_247_cent	EN_ERS_252_cent	EN_ERS_253_cent	EN_ERS_271_cent	EN_ERS_276_cent	RN18_50_597_cent	EN_ERS_290_cent	EN_ERS_304_cent	EN_ERS_14_cent	EN_ERS_15_cent	EN_ERS_20_cent	EN_ERS_21_cent	EN_ERS_23_cent	EN_ERS_26_cent	EN_ERS_47_cent	EN_ERS_51_cent	EN_ERS_61_cent	EN_ERS_68_cent	EN_ERS_74_cent	EN_ERS_83_cent	RN18_50_599_cent	EN_ERS_85_cent	EN_ERS_88_cent	EN_ERS_93_cent	EN_ERS_110_cent	EN_ERS_113_cent	EN_ERS_117_cent	EN_ERS_119_cent	EN_ERS_120_cent	EN_ERS_123_cent	EN_ERS_125_cent	EN_ERS_126_cent	EN_ERS_138_cent	RN18_50_600_cent	EN_ERS_144_cent	EN_ERS_145_cent	EN_ERS_181_cent	EN_ERS_185_cent	EN_ERS_202_cent	EN_ERS_205_cent	EN_ERS_210_cent	EN_ERS_211_cent	EN_ERS_213_cent	EN_ERS_219_cent	EN_ERS_231_cent	EN_ERS_248_cent	RN18_50_601_cent	EN_ERS_254_cent	EN_ERS_255_cent	EN_ERS_265_cent	EN_ERS_269_cent	EN_ERS_273_cent	EN_ERS_281_cent	EN_ERS_288_cent	EN_ERS_22_cent	EN_ERS_27_cent	EN_ERS_32_cent	EN_ERS_33_cent	RN18_50_602_cent	EN_ERS_35_cent	EN_ERS_40_cent	EN_ERS_52_cent	EN_ERS_64_cent	EN_ERS_76_cent	EN_ERS_90_cent	EN_ERS_95_cent	EN_ERS_100_cent	EN_ERS_108_cent	EN_ERS_128_cent	EN_ERS_129_cent	EN_ERS_133_cent	RN18_50_603_cent	EN_ERS_140_cent	EN_ERS_142_cent	EN_ERS_147_cent	EN_ERS_148_cent	EN_ERS_151_cent	EN_ERS_152_cent	EN_ERS_154_cent	EN_ERS_157_cent	EN_ERS_162_cent	EN_ERS_177_cent	EN_ERS_182_cent	EN_ERS_193_cent	EN_ERS_195_cent	EN_ERS_203_cent	EN_ERS_208_cent	RN18_50_604_cent	RN18_50_605_cent	RN18_50_606_cent	EN_ERS_214_cent	EN_ERS_216_cent	EN_ERS_224_cent	EN_ERS_232_cent	EN_ERS_233_cent	EN_ERS_256_cent	EN_ERS_263_cent	EN_ERS_270_cent	EN_ERS_291_cent	EN_ERS_292_cent	EN_ERS_294_cent	EN_ERS_295_cent	RN18_50_607_cent	EN_ERS_301_cent	EN_ERS_34_cent	EN_ERS_36_cent	EN_ERS_38_cent	EN_ERS_50_cent	EN_ERS_56_cent	EN_ERS_63_cent	EN_ERS_66_cent	EN_ERS_114_cent	EN_ERS_124_cent	RN18_50_608_cent	EN_ERS_132_cent	EN_ERS_134_cent	EN_ERS_158_cent	EN_ERS_159_cent	EN_ERS_161_cent	EN_ERS_166_cent	EN_ERS_169_cent	EN_ERS_173_cent	EN_ERS_174_cent	EN_ERS_178_cent	EN_ERS_191_cent	EN_ERS_196_cent	RN18_50_609_cent	RN18_50_610_cent	EN_ERS_197_cent	EN_ERS_199_cent	EN_ERS_204_cent	EN_ERS_206_cent	EN_ERS_215_cent	EN_ERS_236_cent	EN_ERS_227_cent	EN_ERS_240_cent	EN_ERS_246_cent	EN_ERS_249_cent	EN_ERS_257_cent	EN_ERS_259_cent	RN18_50_611_cent	EN_ERS_261_cent	EN_ERS_284_cent	EN_ERS_296_cent	EN_ERS_297_cent	EN_ERS_300_cent	EN_ERS_37_cent	EN_ERS_48_cent	EN_ERS_65_cent	EN_ERS_67_cent	RN18_50_612_cent	EN_ERS_79_cent	EN_ERS_101_cent	EN_ERS_131_cent	EN_ERS_135_cent	EN_ERS_155_cent	EN_ERS_172_cent	EN_ERS_179_cent	EN_ERS_183_cent	EN_ERS_186_cent	EN_ERS_212_cent	EN_ERS_218_cent	RN18_50_613_cent	EN_ERS_221_cent	EN_ERS_241_cent	EN_ERS_260_cent	EN_ERS_262_cent	EN_ERS_266_cent	EN_ERS_267_cent	EN_ERS_275_cent	EN_ERS_277_cent	EN_ERS_286_cent	EN_ERS_287_cent	RN18_50_614_cent	EN_ERS_298_cent	EN_ERS_44_cent	EN_ERS_49_cent
217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12736.6440185183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16332.9969137093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2848.58357758497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96077.0158499447	0	199943.18284343	0	14594.8568555793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4655.03328385025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285965.090247749	0	0	0	0	6579.56972270171	0	0	0	13460.522735795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335.60049738788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4446.56439064979	0	0	0	221552.896389554	0	0	0	0	0	14694.4825862539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37000.5432639525	0	0	0	0	0	0	28234.0176533518	0	0	0	0	0	0	0	0	0	0	0	0	5847.33473933648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6129.21974991698	0	0	0	0	0	0	0	0	0	0	0
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28739.3174084457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11945.0302540585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84474.4904094563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49083.8027349993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55382.366849667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	0	0	0	0	0	0	540.798847801846	0	0	0	1283.61486931686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14767.2564707809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6603.19167286468	0	0	0	6604.84868077619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747.15111308407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14774.1571989313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3952.26291867181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10116.4934745412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2791.7949416362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6470.99254791625	0	0	0	6107.77570169697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2852.94470404767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7218.4315057414	0	11846.5489558081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2710.34483659303	0
864	0	0	0	0	0	0	1166466.73752588	0	0	6315.04645918698	198131.728159058	0	0	0	0	0	7545.61415065106	0	0	3078.55708431449	10310.7872814545	4958.46325952056	0	0	0	0	0	0	0	4091.5375565981	0	0	0	0	0	7610.46140096462	0	1258433.16511395	0	0	0	0	15978.8494244461	0	0	8642.79451446057	0	0	0	0	0	3839.35897500019	5527.98752944338	0	0	7421.83061446752	0	1189914.16146245	12882.4479078636	5398.86120146616	0	1001333.02901622	0	0	0	0	0	2646.35680179612	0	5016.67856224081	15714.8763995385	0	0	0	0	0	0	1591.81976315192	0	0	1268.33403286334	0	358382.38829239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670313.290238169	568969.788307727	0	0	2514.54936856757	0	0	2349.28247513152	6350.21262765759	0	0	0	0	0	4980.66853867697	0	641.93704176967	0	0	8562.41328344186	0	0	465923.378379607	0	5425.25844384907	1417.80756061767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299148.75146546	815639.48943496	0	0	0	0	759.755047157873	806.973986363337	0	0	0	844.905192909737	851.200803347476	0	0	0	0	361346.172509874	0	0	910.657948709519	0	0	0	574.879046369046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216394.140661362	0	0	0	477680.118322242	0	567.586578108805	0	0	0	0	0	0	1374.13036033284	0	0	1275.79342029923	0	0	785695.096594604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206173.052175897	0	523547.647339286	0	0	0	0	0	0	0	0	658.844940742945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543487.181883687	0
967	0	0	0	0	0	0	0	142372.556189755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7058.55268519592	0	0	0	1191.98441333965	0	0	0	0	916240.045163463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488211.437182121	0	0	0	0	0	0	0	0	0	0	0	1087615.46585437	0	20428.6738492367	0	355546.360971809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248441.776459666	0	0	0	6947.3138035779	0	0	0	801.381405635265	0	0	0	0	0	5616.50923571593	0	0	0	0	0	0	975063.670941835	0	0	0	0	0	0	0	0	0	0	861.649956267922	0	0	0	0	0	0	0	0	0	0	0	0	452659.186786848	0	0	0	0	99316.36566066	0	2025.4577484989	0	0	0	1182.53482231175	0	0	799041.492569598	475420.633001621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335826.655852622	0	0	0	0	4122.82199069376	0	7427.4874413403	0	0	588493.717272127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11485.2420496536	0	0	0	218928.370712257	0	0	0	0	0	0	272613.777539279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640.20780996496
971	0	0	0	0	0	0	0	139238.072739362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.19528924814	0	0	0	0	0	0	0	0	227467.642933977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59958.8900838046	0	0	0	0	0	0	0	0	0	0	0	255964.383785586	0	2621.72349013334	0	75452.53576648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48413.2101093156	0	0	0	607.244218318171	0	0	0	0	0	0	0	0	0	591.558399160718	0	0	0	0	0	0	145919.321318922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56769.5446073072	0	0	0	0	11352.4464089965	0	0	0	0	0	0	0	0	173867.818737093	92996.4787622676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59635.6820914043	0	0	0	0	0	0	3699.39064501254	0	0	119054.787975078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588.055244930428	0	0	0	33139.4244910659	0	0	0	0	0	0	43793.7116064243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	0	0	0	0	0	0	0	153384.693546048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130799.93295895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84722.022379479	0	0	0	0	0	0	0	0	0	0	0	178715.339863866	0	0	0	14037.7344533467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60004.9182773709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421272.134439882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21692.8972239347	0	0	0	0	8136.69170710651	0	0	0	0	0	0	0	0	101861.705060602	25348.7825842011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96259.0361167758	0	0	0	0	0	0	64986.3770588003	0	0	48577.1422567843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48537.9792575157	0	0	0	0	0	0	72570.0011173448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	159491.193788716	0	0	0	14214.9272198047	0	0	0	0	0	69494.8727621869	0	0	0	62119.0149834698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185819.089863771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104256.663290365	0	0	2838.37350028476	117656.313957374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49217.437317788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12535.137731388	45641.6973926352	82859.9537246856	3389.06834447848	0	0	0	0	78738.9372945427	80214.6738532735	0	0	0	0	0	0	0	0	0	0	0	0	0	58883.5850843206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6847.79282659489	90210.1959634377	0	0	0	0	0	0	0	0	0	5214.71124215924	0	0	0	0	0	68587.7607161206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1107.91556731449	0	7245.45627353261	0	13240.0973528392	0	0	0	0	0	0	0	0	0	7551.76298059097	0	0	0	0	29247.6406152176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23042.1156867797	0	0	0	0	6741.18651957771	0	32240.3634770614	0	0	33021.0350568921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34732.2742571312	0	0	0	0	0	0	0	0	38343.3532131356	0
871	0	0	0	0	0	0	187207.77342228	0	0	0	36066.886305083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190659.856364966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170121.722298568	914.014752994652	0	0	148631.776956844	0	0	0	0	0	0	0	0	1022.26262373468	0	0	0	0	0	0	0	0	0	0	0	58093.8849502774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93222.7281723131	79835.6861540885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213.25267481211	0	0	60747.920318791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35473.0661397118	98634.2633364601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42491.5261760738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24218.4195054133	0	0	0	31374.3068883214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91318.149308344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20243.4973904411	0	9467.97299972369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55712.8510860446	0
868	0	0	0	0	0	0	151181.436967886	0	5873.09881184925	0	27910.5113785244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328.94221487961	0	0	0	0	0	0	0	0	178459.872025636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101972.482564811	0	0	0	119598.085132442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8155.91701696826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33148.5432421246	20727.5418403888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11623.3931527175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62189.3188662482	64981.929203585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132650.343823345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33095.2955501454	0	0	0	11504.806662691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300157.592040152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27359.9665162216	0	15128.2351538869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16091.7186451987	0
79	0	0	0	20064.3878205013	0	0	0	0	0	0	0	0	0	0	0	0	14671.4648985042	0	0	72805.0462851877	564614.960521988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8647.96155407245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4973.19372666583	0	0	3432.14341985784	0	0	0	0	20488.346160429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3903.94505702691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457.08124380822	0	0	0	0	0	7920.66509438553	0	0	0	0	0	0	0	0	0	0	0	0	12910.950530675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22982.9202687147	0	0	0	0	0	0	0	0	49935.6798412705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153959.745403905	0	0	0	0	0	0	0	0	0
969	0	0	0	0	0	0	0	117750.019749702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15342.3521223066	0	0	0	0	0	0	0	109194.91828996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18395.8267642322	0	0	0	0	0	0	0	0	0	0	0	196718.773243232	0	0	0	11324.4842161526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2298.68162185016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163784.817532124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24728.3294078509	0	0	0	0	0	0	0	0	0	0	0	0	0	91253.6540655982	23458.5181411289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8065.56545302145	0	0	0	0	0	0	4105.25459154087	0	0	55429.6081432483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3935.13306247299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	0	0	0	0	0	0	158540.235091578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189455.286108296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108752.244325592	0	0	0	126927.591469299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5295.90769715266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35907.0719972727	21226.9220909508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13211.3474553021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70940.6512045505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19177.000647537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13110.768824071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44317.859758052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17144.8378752398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19739.630658164	0
970	0	0	0	0	0	0	0	124096.117532966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112784.607579821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20414.7282987465	0	0	0	0	0	0	0	0	0	0	0	158564.383178649	0	0	0	9092.39546354879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1967.94338877503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129621.614521492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14885.1974073695	0	0	0	0	0	0	0	0	0	0	0	0	0	87742.3008456591	18145.7594484344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3732.33835567912	0	0	0	0	0	0	2301.34055973842	0	0	38515.1602178496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738.09052745102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	0	0	0	0	0	0	120805.520422374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149352.059072568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85531.5309509132	0	0	0	101544.106103373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28487.9315274661	12327.1357202139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7059.39593689374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47828.899710059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11592.545320423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7012.17147596134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40956.1309088499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13701.1223980123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16061.7208933311	0
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3835.53550517296	0	0	67618.1455645061	299519.138109705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2565.41522734944	0	0	0	0	0	0	0	0	28775.1054730755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59426.3797683405	0	0	0	0	0	0	0	0	0
